		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 94.671875	M = 48480	N = 8	m = 9	n = 387840
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
101100000   79   93   80   81   82   99  110   88 12.118396 0.145999 SUCCESS  88
101100100  112   84   83   89  111   96   96  105 10.479832 0.232949 SUCCESS  89
101101000   92   79   95   89   95   92   93   91  3.370513 0.909004 SUCCESS  90
101101100   93  114   78  107  116   95  102  120 21.372527 0.006221 FAILURE  91
101110000   89   84  100  103   91   92   99   87  3.736118 0.880113 SUCCESS  92
101110100  106   90  100   83   95   88  102  104  5.463096 0.707125 SUCCESS  93
101111000  101   78  105  105   91   96  101   99  6.612821 0.578922 SUCCESS  94
101111100   98   96   85   88  100  107   89   91  4.117425 0.846377 SUCCESS  95
110000000   74   93  101   81   91   93   94  100  7.670719 0.466278 SUCCESS  96
110000010   97   70   72   71   86  108  100   96 21.536042 0.005852 FAILURE  97
110000100   93   83   96   82   83   84   97  106  7.485357 0.485282 SUCCESS  98
110001000   89   74   89  102   96   88   99  101  7.105073 0.525340 SUCCESS  99
110001010   80  118   95   88   97  101   77   90 12.930168 0.114275 SUCCESS 100
110010000  102  116   79   86  111   87   96   82 14.388831 0.072177 SUCCESS 101
110010010  101   88  101   85   98   94   84   90  3.991460 0.857893 SUCCESS 102
110010100  107   96   82   79   90   96  101   97  6.870895 0.550624 SUCCESS 103
110011000   98  102   80   92   91  105   94   98  4.575540 0.801829 SUCCESS 104
110011010  106   99  110  100   81   88  104   77 11.373191 0.181437 SUCCESS 105
110100000   93   97   86   99   75  102  102  100  6.826517 0.555461 SUCCESS 106
110100010   82   69   80  110   94   92   90   94 14.197665 0.076757 SUCCESS 107
110100100   88   99   86  104   99   89   95   92  3.098102 0.928051 SUCCESS 108
110101000   92   90   98   94   83   81   84   90  5.454903 0.708031 SUCCESS 109
110101010   85  107   98  107   86   95  103   94  6.048541 0.641794 SUCCESS 110
110101100   99   95   77   69   90   97  106   76 16.324384 0.037966 SUCCESS 111
110110000   82  113   86   85   92   87  105   94  9.158057 0.329139 SUCCESS 112
110110010  105   94   95   92  104  106   87  112  7.524614 0.481227 SUCCESS 113
110110100  100   80  101  110   78   97   91  115 13.422420 0.098118 SUCCESS 114
110111000   81   80   94  101  103  111   98   97  8.685946 0.369478 SUCCESS 115
110111010  112   90   96   85   97   95   92   94  4.702870 0.788810 SUCCESS 116
110111100   96   83   94   94   92   92   82   97  3.486578 0.900229 SUCCESS 117
111000000   99   78  119   97   94   98   98  103 10.769994 0.215075 SUCCESS 118
111000010   97   86   98   97   89   92   92   97  1.627491 0.990383 SUCCESS 119
111000100   89   60   90   95   86   90   92  108 16.801275 0.032246 SUCCESS 120
111000110   91   87   96   86  106  100   90   90  3.819753 0.873009 SUCCESS 121
111001000  103   98   88  100  112   85   87  109  8.862433 0.354034 SUCCESS 122
111001010  106   87   75  101  100  102   83  101  9.531855 0.299431 SUCCESS 123
111001100   99  107   90   92   85  101   90   89  4.230418 0.835759 SUCCESS 124
111010000   93   89   96   99   80   99   88  109  5.890829 0.659459 SUCCESS 125
111010010   90   99   91  107  104   78  106  102  8.225783 0.411732 SUCCESS 126
111010100   88   92   95  102   84   96   93  101  2.883382 0.941461 SUCCESS 127
111010110   92   99   97   87  105  115   97   98  6.844268 0.553525 SUCCESS 128
111011000   95   98  104   84  107   83   97   87  6.167337 0.628494 SUCCESS 129
111011010   92  111  104  100   90   96   90  103  5.504742 0.702515 SUCCESS 130
111011100   96   78   95  104   98   88  111  104  8.477370 0.388280 SUCCESS 131
111100000   99   83   99   87   90  104   93   94  3.764792 0.877697 SUCCESS 132
111100010   91   86  108   88   94   93   92  102  4.095578 0.848399 SUCCESS 133
111100100   91  106   89  102  103  118   76  104 13.948467 0.083119 SUCCESS 134
111100110  104  106  101   95   76   96   87   94  7.266540 0.508167 SUCCESS 135
111101000   98   99   92  108   89   85   85   99  4.943876 0.763558 SUCCESS 136
111101010   84   83   99  109   94   90  110  106  9.391211 0.310376 SUCCESS 137
111101100   94  107   98   80  107   90  110   72 14.217806 0.076262 SUCCESS 138
111101110   97   91   92   89  106   89  102   98  3.096736 0.928141 SUCCESS 139
111110000  102   81   99   89   91   98   84   85  5.718780 0.678699 SUCCESS 140
111110010  103   95   89  101  103   98  103   88  3.670234 0.885584 SUCCESS 141
111110100   98  107   95  107  103   82   86   94  6.780774 0.560460 SUCCESS 142
111110110   89  123  105   89  101   86   93   99 12.128295 0.145571 SUCCESS 143
111111000  101   87   94   85   95  102   74   85  8.384860 0.396807 SUCCESS 144
111111010  102  113   87  102   97   95   88   98  6.153341 0.630060 SUCCESS 145
111111100  105   94   89   95   90   84   81   89  5.398577 0.714249 SUCCESS 146
111111110  105  121   85  104   96   80   87   81 15.765225 0.045866 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 94.671875	M = 48480	N = 8	m = 9	n = 387840
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   95   98   96   67  104   87   91   90 10.485294 0.232602 SUCCESS   0
000000011   99   87   86   70   98   93   95   94  8.476005 0.388405 SUCCESS   1
000000101   96   99  105   87   93   93  101   90  2.769024 0.948006 SUCCESS   2
000000111   94   93   99   74   97   95   97   82  6.781798 0.560348 SUCCESS   3
000001001   86   90   85   82  103  103   79   99  8.238755 0.410502 SUCCESS   4
000001011   91   96  105   91   86   98   96   97  2.500026 0.961730 SUCCESS   5
000001101  110  101   93   72   87   97  104   77 13.713606 0.089542 SUCCESS   6
000001111   99   98  100   93   90   99   99   93  1.344497 0.994999 SUCCESS   7
000010001   91   81   69  107   97   85   92   89 12.559101 0.127947 SUCCESS   8
000010011   81   79   82   94  103  112   95   84 11.766787 0.161916 SUCCESS   9
000010101   88   99  122   94  111   76  102   92 16.239384 0.039079 SUCCESS  10
000010111  104  101   82   95   87  105   97  116  9.979729 0.266452 SUCCESS  11
000011001   78  105   79  106   89  103   72   83 16.498482 0.035776 SUCCESS  12
000011011  120   87   78   93   87   96   93   86 12.231730 0.141160 SUCCESS  13
000011101   92   86   89   82   86   99   95   74  8.700283 0.368207 SUCCESS  14
000011111   92   96   90  104  104   92  100  106  4.026621 0.854714 SUCCESS  15
000100011   83   98   72  102   86   87   96  104 10.244971 0.248251 SUCCESS  16
000100101   86   97   93   96   91  104   82   97  3.841600 0.871124 SUCCESS  17
000100111   87   73   91   88   81  105   90   90 10.091014 0.258696 SUCCESS  18
000101001   98  105  117   93   93   88  109   96  9.541413 0.298698 SUCCESS  19
000101011   98  114  114   90  107   84   90  100 11.973997 0.152368 SUCCESS  20
000101101   92   87  102   80  103   97   95   95  4.478250 0.811605 SUCCESS  21
000101111  106  104   78  106   90   85  103  116 13.777442 0.087754 SUCCESS  22
