		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 94.671875	M = 48480	N = 8	m = 9	n = 387840
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
111000000  304  265  300  327  290  189  268  336 3324.085731 0.000000 FAILURE 118
111000010  120   93  103   96  119   79   94  107 18.628615 0.016977 SUCCESS 119
111000100  112  100   98  103  103   62   99  104 18.042146 0.020913 SUCCESS 120
111000110   76   82   73   75   89   77   76   88 22.977978 0.003393 FAILURE 121
111001000   98   86  111   98   90   72   83   82 13.071494 0.109413 SUCCESS 122
111001010   32   33   24   34   24   23   32   34 373.013451 0.000000 FAILURE 123
111001100  110  113  103  107   77  103  100  116 18.102226 0.020473 SUCCESS 124
111010000  102   90   82   90   98   66   99  113 15.792875 0.045442 SUCCESS 125
111010010   38   36   41   33   32   24   36   36 318.375539 0.000000 FAILURE 126
111010100   35   41   20   38   24   30   35   32 348.407342 0.000000 FAILURE 127
111010110   23   32   32   29   42   31   45   36 328.185757 0.000000 FAILURE 128
111011000   79   95  100  108   97   85   86   88  7.323548 0.502160 SUCCESS 129
111011010   56   35   43   40   49   39   51   38 229.611462 0.000000 FAILURE 130
111011100  130  116  133  105  127  118  122   98 61.455895 0.000000 FAILURE 131
111100000  301  260  276  289  300  198  245  296 2802.117801 0.000000 FAILURE 132
111100010  109  114  104  113  113  102  107  119 23.325149 0.002971 FAILURE 133
111100100  104   89  104   97   93   89   79   88  5.862837 0.662593 SUCCESS 134
111100110  131  123  124  126   88  142  117  132 88.921639 0.000000 FAILURE 135
111101000  104   94   94   92  101   84   97  117  8.225100 0.411796 SUCCESS 136
111101010   50   50   24   35   31   48   41   37 272.935432 0.000000 FAILURE 137
111101100  104  124  113  109  108  130  113  105 36.667496 0.000013 FAILURE 138
111101110  152  156  155  133  165  199  195  141 439.119944 0.000000 FAILURE 139
111110000  306  303  322  287  344  265  284  295 3756.473717 0.000000 FAILURE 140
111110010  119  137  106  128  116  145  119  108 80.616510 0.000000 FAILURE 141
111110100  121  126  112   98  126  135  115  135 72.461241 0.000000 FAILURE 142
111110110  147  166  144  144  139  192  162  130 326.744504 0.000000 FAILURE 143
111111000  344  382  367  333  393  394  381  331 6468.139529 0.000000 FAILURE 144
111111010  159  157  162  122  147  223  156  155 435.964684 0.000000 FAILURE 145
111111100  473  531  472  416  503  668  516  411 14770.676022 0.000000 FAILURE 146
111111110  727  803  721  593  706 1266  834  616 44856.299198 0.000000 FAILURE 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 94.671875	M = 48480	N = 8	m = 9	n = 387840
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001  381  507  399  478  752  764  487  432 17907.824638 0.000000 FAILURE   0
000000011  311  377  328  385  502  533  373  325 8234.381988 0.000000 FAILURE   1
000000101  102  138   86  123  146  153  113  103 101.052815 0.000000 FAILURE   2
000000111  262  332  282  317  356  418  341  286 4795.119747 0.000000 FAILURE   3
000001001   95  117   93  104  148  169  112   97 101.183558 0.000000 FAILURE   4
000001011   85  107   85  117  119  130   98   85 30.391797 0.000180 FAILURE   5
000001101   88   79  103   91  113  125   81   94 19.838080 0.010966 SUCCESS   6
000001111  269  283  287  281  298  330  330  271 3503.890122 0.000000 FAILURE   7
000010001  116  130  118  136  164  180  113  149 211.155430 0.000000 FAILURE   8
000010011  104   91   90   80  121  115   94   80 18.130218 0.020271 SUCCESS   9
000010101   26   40   35   32   28   46   30   34 326.303116 0.000000 FAILURE  10
000010111   87   93   93  106   98  105   93   81  5.464461 0.706974 SUCCESS  11
000011001  128   97   99  116  133  142   99   99 58.292101 0.000000 FAILURE  12
000011011   92   67   97   80   96  105   86   86 13.680835 0.090473 SUCCESS  13
000011101  102  122   95  109  104  130   86  103 27.151878 0.000666 FAILURE  14
000011111  277  290  316  280  281  295  338  314 3680.129272 0.000000 FAILURE  15
000100011   97  120   98  120  123  131   95  123 46.145564 0.000000 FAILURE  16
000100101   22   38   25   34   39   33   39   35 334.168905 0.000000 FAILURE  17
000100111   98   99   91   86  116   91   76   84 11.463312 0.176803 SUCCESS  18
000101001   32   28   15   30   34   33   43   24 371.975352 0.000000 FAILURE  19
000101011   26   37   35   36   20   38   23   26 367.969746 0.000000 FAILURE  20
000101101   43   31   31   31   36   32   33   26 335.596504 0.000000 FAILURE  21
000101111   77  103   99  117   96   91   94   94  9.996114 0.265299 SUCCESS  22
000110011  105  102   94  106  109  122   90   95 13.798948 0.087159 SUCCESS  23
000110101   28   33   40   34   36   42   26   29 329.504118 0.000000 FAILURE  24
000110111  104   68  106   91   81   96   89   92 12.761191 0.120335 SUCCESS  25
000111001   65   97   73   95   72   79   80   76 29.266308 0.000285 FAILURE  26
000111011  109  122  102   98  100  106  114  101 17.338587 0.026770 SUCCESS  27
000111101  107   93  121  114   98  104  109   95 16.658925 0.033863 SUCCESS  28
000111111  354  352  384  337  308  290  363  386 5641.428420 0.000000 FAILURE  29
001000011   91  112  109  113  125  139  118   99 47.001372 0.000000 FAILURE  30
001000101   33   38   37   30   30   39   44   31 310.531597 0.000000 FAILURE  31
001000111   88  110   88  109  116  112   91  112 17.458066 0.025677 SUCCESS  32
001001011   23   30   28   28   30   31   42   32 362.103346 0.000000 FAILURE  33
001001101   32   22   18   20   27   38   29   29 405.055226 0.000000 FAILURE  34
001001111  100   97   86   94  100   91   88   99  2.344021 0.968608 SUCCESS  35
001010011   31   29   20   27   26   32   33   33 379.848652 0.000000 FAILURE  36
001010101    8   13    6    7   12   13   11    9 628.956784 0.000000 FAILURE  37
001010111   28   47   34   37   26   32   32   29 334.365533 0.000000 FAILURE  38
