		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 94.671875	M = 48480	N = 8	m = 9	n = 387840
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
110010100  105   97  102   91   90  117   93   94  7.678229 0.465516 SUCCESS 103
110011000   76  108   95  100   87   84   86   91  8.916028 0.349429 SUCCESS 104
110011010   79  101  103  117   94  110  103   93 12.683700 0.123206 SUCCESS 105
110100000   93   97   72   98   90   95  100   93  6.405953 0.601857 SUCCESS 106
110100010   87  104  111   82   83   89  107   87 10.402683 0.237892 SUCCESS 107
110100100  101   98   85   89   95   85   95  102  3.542562 0.895861 SUCCESS 108
110101000   95   95   95   93   91   80  101  106  4.372085 0.822090 SUCCESS 109
110101010   99  105   88  105   89   93   84   88  5.133676 0.743198 SUCCESS 110
110101100   89   84   98   88  103   95   86   87  4.426021 0.816788 SUCCESS 111
110110000  112   97  106   82  108   99  100   85  9.972219 0.266981 SUCCESS 112
110110010  100   90   95  102   92  103  110   96  4.557789 0.803624 SUCCESS 113
110110100   97   82  100   81  100   94  111  105  8.557933 0.380948 SUCCESS 114
110111000  101   93   97   96   86   83   92   98  3.055090 0.930853 SUCCESS 115
110111010  100   88  108   85   79  100   94   93  6.787260 0.559750 SUCCESS 116
110111100   83   96  107  104   99   87   76   96  8.793477 0.360017 SUCCESS 117
111000000   93   97   97  102   98  104   86   85  3.650434 0.887206 SUCCESS 118
111000010  102   90   92   93   92  100   94  106  2.728401 0.950229 SUCCESS 119
111000100  104   88   88  110   87   92  105   85  7.397625 0.494401 SUCCESS 120
111000110   89   88   92  115   93  113   81  110 13.738184 0.088850 SUCCESS 121
111001000   94  115   86  101  103   79   86  105 11.205238 0.190339 SUCCESS 122
111001010  101   99   97   86   94  112   81   95  6.850754 0.552818 SUCCESS 123
111001100   82   92  101   88   91  101   90   82  5.333035 0.721460 SUCCESS 124
111010000   89   90   87   96   88  107   93  102  4.015698 0.855704 SUCCESS 125
111010010   99  106   80   88  105   83   91   88  7.731141 0.460164 SUCCESS 126
111010100  100   88  108   96   86   95   89   89  4.281623 0.830863 SUCCESS 127
111010110   94   87   95   94   94   94   93   92  0.772365 0.999318 SUCCESS 128
111011000   99   96   95   86  101   93  101   94  1.956910 0.982304 SUCCESS 129
111011010   95   84   98   83  104  100  106  103  6.274526 0.616511 SUCCESS 130
111011100   95   87  104   90  100   89  113   81  8.205983 0.413612 SUCCESS 131
111100000   89   93   99   86   98   95   94   89  1.886589 0.984293 SUCCESS 132
111100010  100   84   88   98  108   90   93   90  4.609336 0.798397 SUCCESS 133
111100100   93  105   85   99   90   83   97   91  4.355358 0.823724 SUCCESS 134
111100110   90   97  107  107   97  101   84   89  5.710246 0.679652 SUCCESS 135
111101000   83  106   98   96   94   83  107   99  6.388201 0.603833 SUCCESS 136
